"FileName","LineStart","LineEnd","Code","CharStart","CharEnd","LabelValue"
"Clone452.java","14","14","        System.exit (0);","1","8","2.0"
"Clone452.java","14","14","        System.exit (0);","8","24","1.0"
"Clone452.java","15","15","    }","1","5","1.0"
"Clone452.java","16","16","    int j;","1","4","-2.0"
"Clone452.java","16","16","int j;","4","10","-1.0"
"Clone452.java","17","17","    for (int i = 0;","1","19","1.0"
"Clone452.java","18","18","    i <= row; i ++) {","1","21","1.0"
"Clone452.java","19","19","        for (j = 0; j <= i; j ++) System.out.print (""*"");","1","8","-2.0"
"Clone452.java","19","19","        for (j = 0; j <= i; j ++) System.out.print (""*"");","8","57","-2.0"
"Clone452.java","20","20","        System.out.println ("""");","1","8","-2.0"
"Clone452.java","20","20","        System.out.println ("""");","8","32","1.0"
"Clone452.java","21","21","    }","1","4","-2.0"
"Clone452.java","21","21","    }","4","5","1.0"
"Clone452.java","25","25","    int len = args.length;","1","4","-2.0"
"Clone452.java","25","25","int len = args.length;","4","26","1.0"
"Clone452.java","26","26","    if (len == 0) {","1","19","1.0"
"Clone452.java","27","27","        sopl (""\n\tUsage: java echo <args:String[]>"");","1","54","1.0"
"Clone452.java","28","28","        System.exit (0);","1","8","2.0"
"Clone452.java","28","28","        System.exit (0);","8","24","1.0"
"Clone452.java","29","29","    }","1","5","1.0"
"Clone452.java","30","30","    sop (""\n\t"");","1","17","-2.0"
"Clone452.java","31","31","    for (int i = 0;","1","19","1.0"
"Clone452.java","32","32","    i < len; i ++) {","1","20","1.0"
"Clone452.java","33","33","        sop (args [i] + "" "");","1","8","-2.0"
"Clone452.java","33","33","        sop (args [i] + "" "");","8","29","-2.0"
"Clone452.java","34","34","    }","1","4","-2.0"
"Clone452.java","34","34","    }","4","5","1.0"
"Clone452.java","35","35","    sop (""\n\t"");","1","17","-2.0"
"Clone452.java","36","36","    while (len > 0) sop (args [args.length - len --] + "" "");","1","60","-2.0"
"Clone452.java","37","37","    sopl ("""");","1","4","-2.0"
"Clone452.java","37","37","    sopl ("""");","4","14","1.0"
"Clone271.java","9","9","    boolean hasExpired = false;","1","4","2.0"
"Clone271.java","9","9","boolean hasExpired = false;","4","31","1.0"
"Clone271.java","10","10","    if (savedDate != null && currentDate != null) {","1","51","2.0"
"Clone271.java","11","11","        if (savedDate.plus (days, ChronoUnit.DAYS).isBefore (currentDate)) {","1","76","2.0"
"Clone271.java","12","12","            hasExpired = true;","1","30","2.0"
"Clone271.java","13","13","        }","1","9","2.0"
"Clone271.java","14","14","    }","1","5","2.0"
"Clone271.java","15","15","    return hasExpired;","1","22","2.0"
"Clone271.java","19","19","    SimpleDateFormat dateFormatUtc = new SimpleDateFormat (""yyyy-MMM-dd HH:mm:ss"");","1","4","2.0"
"Clone271.java","19","19","SimpleDateFormat dateFormatUtc = new SimpleDateFormat (""yyyy-MMM-dd HH:mm:ss"");","4","83","1.0"
"Clone271.java","20","20","    dateFormatUtc.setTimeZone (TimeZone.getTimeZone (""UTC""));","1","4","2.0"
"Clone271.java","20","20","dateFormatUtc.setTimeZone (TimeZone.getTimeZone (""UTC""));","4","61","2.0"
"Clone271.java","21","21","    SimpleDateFormat dateFormatLocal = new SimpleDateFormat (""yyyy-MMM-dd HH:mm:ss"");","1","4","2.0"
"Clone271.java","21","21","SimpleDateFormat dateFormatLocal = new SimpleDateFormat (""yyyy-MMM-dd HH:mm:ss"");","4","85","1.0"
"Clone271.java","22","22","    savedDate = dateFormatLocal.parse (dateFormatUtc.format (savedDate));","1","73","2.0"
"Clone271.java","23","23","    Date dateTimeNow = dateFormatLocal.parse (dateFormatUtc.format (new Date ()));","1","82","2.0"
"Clone271.java","24","24","    long expires = dateTimeNow.getTime () + (DAY_IN_MS * days);","1","63","2.0"
"Clone271.java","25","25","    Date expiresDate = new Date (expires);","1","42","1.0"
"Clone271.java","26","26","    System.out.println (""savedDate \t\t"" + savedDate + ""\nexpiresDate \t"" + expiresDate);","1","4","-1.0"
"Clone271.java","26","26","    System.out.println (""savedDate \t\t"" + savedDate + ""\nexpiresDate \t"" + expiresDate);","4","89","-1.0"
"Clone271.java","27","27","return savedDate.before (expiresDate);","4","42","2.0"
"Clone847.java","9","9","    int a;","1","10","-1.0"
"Clone847.java","10","10","    float b;","1","12","-1.0"
"Clone847.java","11","11","    String s;","1","13","-1.0"
"Clone847.java","12","12","Scanner in = new Scanner (System.in);","4","41","2.0"
"Clone847.java","13","13","System.out.println (""Enter a string"");","4","42","-2.0"
"Clone847.java","14","14","s = in.nextLine ();","4","23","2.0"
"Clone847.java","15","15","    System.out.println (""You entered string "" + s);","1","51","-2.0"
"Clone847.java","16","16","    System.out.println (""Enter an integer"");","1","44","-2.0"
"Clone847.java","17","17","a = in.nextInt ();","4","22","2.0"
"Clone847.java","18","18","    System.out.println (""You entered integer "" + a);","1","52","-2.0"
"Clone847.java","19","19","    System.out.println (""Enter a float"");","1","41","-2.0"
"Clone847.java","20","20","b = in.nextFloat ();","4","24","1.0"
"Clone847.java","21","21","System.out.println (""You entered float "" + b);","4","50","-2.0"
"Clone847.java","25","25","Scanner input = new Scanner (System.in);","4","44","2.0"
"Clone847.java","26","26","final int valid = 6;","4","24","-1.0"
"Clone847.java","27","27","Scanner one = new Scanner (System.in);","4","42","2.0"
"Clone847.java","28","28","System.out.println (""Enter your username: "");","4","49","-2.0"
"Clone847.java","29","29","String s = one.nextLine ();","4","31","2.0"
"Clone847.java","30","30","    if (s.length () < valid) {","1","30","-2.0"
"Clone847.java","31","31","        System.out.println (""Enter a valid username"");","1","54","-2.0"
"Clone847.java","32","32","        System.out.println (""User name must contain "" + valid + "" characters"");","1","79","-2.0"
"Clone847.java","33","33","        System.out.println (""Enter again: "");","1","45","-2.0"
"Clone847.java","34","34","s = one.nextLine ();","8","28","2.0"
"Clone847.java","35","35","    }","1","4","-2.0"
"Clone847.java","35","35","    }","4","5","-2.0"
"Clone847.java","36","36","    System.out.println (""Username accepted: "" + s);","1","4","-2.0"
"Clone847.java","36","36","    System.out.println (""Username accepted: "" + s);","4","51","-2.0"
"Clone847.java","37","37","Scanner two = new Scanner (System.in);","4","42","2.0"
"Clone847.java","38","38","System.out.println (""Enter your age: "");","4","44","-2.0"
"Clone847.java","39","39","int a = two.nextInt ();","4","27","2.0"
"Clone847.java","40","40","System.out.println (""Age accepted: "" + a);","4","46","-2.0"
"Clone847.java","41","41","Scanner three = new Scanner (System.in);","4","44","2.0"
"Clone847.java","42","42","System.out.println (""Enter your sex: "");","4","44","-2.0"
"Clone847.java","43","43","String sex = three.nextLine ();","4","35","2.0"
"Clone847.java","44","44","System.out.println (""Sex accepted: "" + sex);","4","48","-2.0"
"Clone447.java","9","9","StringBuilder buffer = new StringBuilder ();","4","48","1.0"
"Clone447.java","10","10","    boolean tensFound = false;","1","30","-1.0"
"Clone447.java","11","11","    int number;","1","15","-1.0"
"Clone447.java","12","12","    if (value.length () > 3) {","1","30","-2.0"
"Clone447.java","13","13","        number = Integer.valueOf (value.substring (value.length () - 3), 10);","1","77","-2.0"
"Clone447.java","14","14","    } else {","1","12","-2.0"
"Clone447.java","15","15","        number = Integer.valueOf (value, 10);","1","45","-2.0"
"Clone447.java","16","16","    }","1","5","-2.0"
"Clone447.java","17","17","    number %= 100;","1","18","-2.0"
"Clone447.java","18","18","    if (number >= 20) {","1","23","-2.0"
"Clone447.java","19","19","        buffer.append (TOKENS [(number / 10) - 2]);","1","8","-2.0"
"Clone447.java","19","19","        buffer.append (TOKENS [(number / 10) - 2]);","8","21","1.0"
"Clone447.java","19","19","        buffer.append (TOKENS [(number / 10) - 2]);","21","51","-2.0"
"Clone447.java","20","20","        number %= 10;","1","21","-2.0"
"Clone447.java","21","21","        tensFound = true;","1","25","-2.0"
"Clone447.java","22","22","    } else {","1","12","-2.0"
"Clone447.java","23","23","        number %= 20;","1","21","-2.0"
"Clone447.java","24","24","    }","1","5","-2.0"
"Clone447.java","25","25","    if (number != 0) {","1","22","-2.0"
"Clone447.java","26","26","        if (tensFound) {","1","24","-2.0"
"Clone447.java","27","27","            buffer.append (UNION_SEPARATOR);","1","12","-2.0"
"Clone447.java","27","27","            buffer.append (UNION_SEPARATOR);","12","25","1.0"
"Clone447.java","27","27","            buffer.append (UNION_SEPARATOR);","25","44","-2.0"
"Clone447.java","28","28","        }","1","9","-2.0"
"Clone447.java","29","29","        buffer.append (unitProcessor.getName (number));","1","8","-2.0"
"Clone447.java","29","29","        buffer.append (unitProcessor.getName (number));","8","21","1.0"
"Clone447.java","29","29","        buffer.append (unitProcessor.getName (number));","21","55","-2.0"
"Clone447.java","30","30","    }","1","5","-2.0"
"Clone447.java","31","31","    return buffer.toString ();","1","4","-2.0"
"Clone447.java","31","31","    return buffer.toString ();","4","30","1.0"
"Clone447.java","35","35","StringBuilder buffer = new StringBuilder ();","4","48","1.0"
"Clone447.java","36","36","    String high, low;","1","4","-2.0"
"Clone447.java","36","36","String high, low;","4","21","-1.0"
"Clone447.java","37","37","    if (value.length () < getPartDivider ()) {","1","46","-2.0"
"Clone447.java","38","38","        high = """";","1","18","-2.0"
"Clone447.java","39","39","        low = value;","1","20","-2.0"
"Clone447.java","40","40","    } else {","1","12","-2.0"
"Clone447.java","41","41","        int index = value.length () - getPartDivider ();","1","56","-2.0"
"Clone447.java","42","42","        high = value.substring (0, index);","1","42","-2.0"
"Clone447.java","43","43","        low = value.substring (index);","1","38","-2.0"
"Clone447.java","44","44","    }","1","5","-2.0"
"Clone447.java","45","45","    String highName = getHighProcessor ().getName (high);","1","57","-2.0"
"Clone447.java","46","46","    String lowName = getLowProcessor ().getName (low);","1","54","-2.0"
"Clone447.java","47","47","    if (! """".equals (highName)) {","1","33","-2.0"
"Clone447.java","48","48","        buffer.append (highName);","1","8","-2.0"
"Clone447.java","48","48","        buffer.append (highName);","8","21","1.0"
"Clone447.java","48","48","        buffer.append (highName);","21","22","-2.0"
"Clone447.java","48","48","        buffer.append (highName);","22","33","-2.0"
"Clone447.java","49","49","        buffer.append (SEPARATOR);","1","8","-2.0"
"Clone447.java","49","49","        buffer.append (SEPARATOR);","8","21","1.0"
"Clone447.java","49","49","        buffer.append (SEPARATOR);","21","22","-2.0"
"Clone447.java","49","49","        buffer.append (SEPARATOR);","22","34","-2.0"
"Clone447.java","50","50","        buffer.append (getToken ());","1","8","-2.0"
"Clone447.java","50","50","        buffer.append (getToken ());","8","21","1.0"
"Clone447.java","50","50","        buffer.append (getToken ());","21","22","-2.0"
"Clone447.java","50","50","        buffer.append (getToken ());","22","36","-2.0"
"Clone447.java","51","51","        if (! """".equals (lowName)) {","1","8","-2.0"
"Clone447.java","51","51","        if (! """".equals (lowName)) {","8","36","-2.0"
"Clone447.java","52","52","            buffer.append (SEPARATOR);","1","12","-2.0"
"Clone447.java","52","52","            buffer.append (SEPARATOR);","12","25","1.0"
"Clone447.java","52","52","            buffer.append (SEPARATOR);","25","38","-2.0"
"Clone447.java","53","53","        }","1","9","-2.0"
"Clone447.java","54","54","    }","1","5","-2.0"
"Clone447.java","55","55","    if (! """".equals (lowName)) {","1","32","-2.0"
"Clone447.java","56","56","        buffer.append (lowName);","1","8","-2.0"
"Clone447.java","56","56","        buffer.append (lowName);","8","21","1.0"
"Clone447.java","56","56","        buffer.append (lowName);","21","32","-2.0"
"Clone447.java","57","57","    }","1","5","-2.0"
"Clone447.java","58","58","    return buffer.toString ();","1","4","-2.0"
"Clone447.java","58","58","    return buffer.toString ();","4","30","1.0"
"Clone854.java","9","9","    WSObject wsObject = new WSObject (new Foo (new Bar (new Baz (241))));","1","73","-2.0"
"Clone854.java","10","10","    WSObject wsObjectNull = new WSObject (new Foo (null));","1","58","-2.0"
"Clone854.java","11","11","    GetterResult < Integer > intResult = getterChain (wsObject, WSObject :: getFoo, Foo :: getBar, Bar :: getBar, Baz :: getInt);","1","129","-2.0"
"Clone854.java","12","12","    GetterResult < Integer > intResult2 = getterChain (wsObjectNull, WSObject :: getFoo, Foo :: getBar, Bar :: getBar, Baz :: getInt);","1","134","-2.0"
"Clone854.java","13","13","    System.out.println (intResult.result);","1","42","-2.0"
"Clone854.java","14","14","    System.out.println (intResult.lastIndex);","1","45","-2.0"
"Clone854.java","15","15","    System.out.println ();","1","4","-2.0"
"Clone854.java","15","15","System.out.println ();","4","26","-1.0"
"Clone854.java","16","16","    System.out.println (intResult2.result);","1","43","-2.0"
"Clone854.java","17","17","    System.out.println (intResult2.lastIndex);","1","46","-2.0"
"Clone854.java","21","21","    Address address = new Address ();","1","37","-2.0"
"Clone854.java","22","22","    address.setSomeCrap (null);","1","31","-2.0"
"Clone854.java","23","23","    Person person = new Person ();","1","34","-2.0"
"Clone854.java","24","24","    person.setAddress (address);","1","32","-2.0"
"Clone854.java","25","25","    long startTime = System.currentTimeMillis ();","1","49","-2.0"
"Clone854.java","26","26","    for (int i = 0;","1","19","-2.0"
"Clone854.java","27","27","    i < 1000000; i ++) {","1","24","-2.0"
"Clone854.java","28","28","        try {","1","13","-2.0"
"Clone854.java","29","29","            System.out.println (person.getAddress ().getSomeCrap ().getCrap ());","1","80","-2.0"
"Clone854.java","30","30","        } catch (NullPointerException npe) {","1","44","-2.0"
"Clone854.java","31","31","        }","1","9","-2.0"
"Clone854.java","32","32","    }","1","5","-2.0"
"Clone854.java","33","33","    long endTime = System.currentTimeMillis ();","1","47","-2.0"
"Clone854.java","34","34","    System.out.println ((endTime - startTime) / 1000F);","1","55","-2.0"
"Clone854.java","35","35","    long startTime1 = System.currentTimeMillis ();","1","50","-2.0"
"Clone854.java","36","36","    for (int i = 0;","1","19","-2.0"
"Clone854.java","37","37","    i < 1000000; i ++) {","1","24","-2.0"
"Clone854.java","38","38","        if (person != null) {","1","29","-2.0"
"Clone854.java","39","39","            Address address1 = person.getAddress ();","1","52","-2.0"
"Clone854.java","40","40","            if (address1 != null) {","1","35","-2.0"
"Clone854.java","41","41","                SomeCrap someCrap2 = address1.getSomeCrap ();","1","61","-2.0"
"Clone854.java","42","42","                if (someCrap2 != null) {","1","40","-2.0"
"Clone854.java","43","43","                    System.out.println (someCrap2.getCrap ());","1","62","-2.0"
"Clone854.java","44","44","                }","1","17","-2.0"
"Clone854.java","45","45","            }","1","13","-2.0"
"Clone854.java","46","46","        }","1","9","-2.0"
"Clone854.java","47","47","    }","1","5","-2.0"
"Clone854.java","48","48","    long endTime1 = System.currentTimeMillis ();","1","48","-2.0"
"Clone854.java","49","49","    System.out.println ((endTime1 - startTime1) / 1000F);","1","57","-2.0"
"Clone501.java","9","9","    Scanner in = new Scanner (System.in);","1","41","2.0"
"Clone501.java","10","10","    int n = in.nextInt ();","1","26","2.0"
"Clone501.java","11","11","    int leftStartDiagnol = 0;","1","29","-1.0"
"Clone501.java","12","12","    int rightStartDiagnol = n;","1","30","-1.0"
"Clone501.java","13","13","    int leftTotal = 0;","1","22","-1.0"
"Clone501.java","14","14","    int rightTotal = 0;","1","23","-1.0"
"Clone501.java","15","15","    int a [] [] = new int [n] [n];","1","34","2.0"
"Clone501.java","16","16","    for (int a_i = 0;","1","21","2.0"
"Clone501.java","17","17","    a_i < n; a_i ++) {","1","22","2.0"
"Clone501.java","18","18","        for (int a_j = 0;","1","25","2.0"
"Clone501.java","19","19","        a_j < n; a_j ++) {","1","26","2.0"
"Clone501.java","20","20","            a [a_i] [a_j] = in.nextInt ();","1","42","2.0"
"Clone501.java","21","21","        }","1","9","2.0"
"Clone501.java","22","22","    }","1","5","2.0"
"Clone501.java","23","23","    for (int a_i = 0;","1","21","-2.0"
"Clone501.java","24","24","    a_i < n; a_i ++) {","1","22","-2.0"
"Clone501.java","25","25","        boolean leftNotFound = true;","1","36","-2.0"
"Clone501.java","26","26","        boolean rightNotFound = true;","1","37","-2.0"
"Clone501.java","27","27","        rightStartDiagnol = -- rightStartDiagnol;","1","49","-2.0"
"Clone501.java","28","28","        for (int a_j = 0;","1","25","-2.0"
"Clone501.java","29","29","        a_j < n; a_j ++) {","1","26","-2.0"
"Clone501.java","30","30","            if (leftStartDiagnol == a_j && leftNotFound) {","1","58","-2.0"
"Clone501.java","31","31","                leftTotal = leftTotal + a [a_i] [a_j];","1","54","-2.0"
"Clone501.java","32","32","                leftNotFound = false;","1","37","-2.0"
"Clone501.java","33","33","            }","1","13","-2.0"
"Clone501.java","34","34","            if (rightStartDiagnol == a_j && rightNotFound) {","1","60","-2.0"
"Clone501.java","35","35","                rightTotal = rightTotal + a [a_i] [a_j];","1","56","-2.0"
"Clone501.java","36","36","                rightNotFound = false;","1","38","-2.0"
"Clone501.java","37","37","            }","1","13","-2.0"
"Clone501.java","38","38","        }","1","9","-2.0"
"Clone501.java","39","39","        leftStartDiagnol = ++ leftStartDiagnol;","1","47","-2.0"
"Clone501.java","40","40","    }","1","5","-2.0"
"Clone501.java","41","41","    int data = leftTotal - rightTotal;","1","4","-2.0"
"Clone501.java","41","41","    int data = leftTotal - rightTotal;","4","38","-2.0"
"Clone501.java","42","42","    System.out.println (Math.abs (data));","1","4","-2.0"
"Clone501.java","42","42","    System.out.println (Math.abs (data));","4","41","1.0"
"Clone501.java","46","46","    Scanner in = new Scanner (System.in);","1","41","2.0"
"Clone501.java","47","47","    int n = in.nextInt ();","1","26","2.0"
"Clone501.java","48","48","    int a [] [] = new int [n] [n];","1","34","2.0"
"Clone501.java","49","49","    for (int a_i = 0;","1","21","2.0"
"Clone501.java","50","50","    a_i < n; a_i ++) {","1","22","2.0"
"Clone501.java","51","51","        for (int a_j = 0;","1","25","2.0"
"Clone501.java","52","52","        a_j < n; a_j ++) {","1","26","2.0"
"Clone501.java","53","53","            a [a_i] [a_j] = in.nextInt ();","1","42","2.0"
"Clone501.java","54","54","        }","1","9","2.0"
"Clone501.java","55","55","    }","1","5","2.0"
"Clone501.java","56","56","    int l_sum = 0;","1","18","-2.0"
"Clone501.java","57","57","    for (int i = 0;","1","19","-2.0"
"Clone501.java","58","58","    i < n; i ++) {","1","18","-2.0"
"Clone501.java","59","59","        l_sum += a [i] [i];","1","27","-2.0"
"Clone501.java","60","60","    }","1","5","-2.0"
"Clone501.java","61","61","    int r_sum = 0;","1","18","-2.0"
"Clone501.java","62","62","    for (int j = 0;","1","19","-2.0"
"Clone501.java","63","63","    j < n; j ++) {","1","18","-2.0"
"Clone501.java","64","64","        r_sum += a [j] [n - 1 - j];","1","35","-2.0"
"Clone501.java","65","65","    }","1","5","-2.0"
"Clone501.java","66","66","    int sum = l_sum + r_sum;","1","4","-2.0"
"Clone501.java","66","66","    int sum = l_sum + r_sum;","4","28","-2.0"
"Clone501.java","67","67","    System.out.println (sum);","1","4","-2.0"
"Clone501.java","67","67","    System.out.println (sum);","4","29","1.0"
"Clone715.java","9","9","    int maxDigit = 1;","1","21","1.0"
"Clone715.java","10","10","    while (maxDigit * 16 <= decimal && maxDigit > 0) {","1","54","1.0"
"Clone715.java","11","11","        maxDigit *= 16;","1","23","1.0"
"Clone715.java","12","12","    }","1","5","1.0"
"Clone715.java","13","13","    if (maxDigit <= 0) {","1","24","1.0"
"Clone715.java","14","14","        throw new IllegalArgumentException (""Can not convert "" + decimal);","1","74","1.0"
"Clone715.java","15","15","    }","1","5","1.0"
"Clone715.java","16","16","    for (int digit = maxDigit;","1","30","2.0"
"Clone715.java","17","17","    digit > 0; digit /= 16) {","1","29","2.0"
"Clone715.java","18","18","        printHex ((decimal / digit) % 16);","1","42","2.0"
"Clone715.java","19","19","    }","1","5","2.0"
"Clone715.java","23","23","    if (decimal >= 256) {","1","25","2.0"
"Clone715.java","24","24","        returnHex (decimal / 256);","1","34","2.0"
"Clone715.java","25","25","        decimal %= 256;","1","23","2.0"
"Clone715.java","26","26","    } else {","1","5","1.0"
"Clone715.java","26","26","    } else {","5","12","1.0"
"Clone715.java","27","27","        System.out.print (""0"");","1","31","1.0"
"Clone715.java","28","28","    }","1","5","1.0"
"Clone715.java","29","29","    if (decimal >= 16) {","1","24","2.0"
"Clone715.java","30","30","        returnHex (decimal / 16);","1","33","2.0"
"Clone715.java","31","31","        decimal %= 16;","1","22","2.0"
"Clone715.java","32","32","    } else {","1","5","1.0"
"Clone715.java","32","32","    } else {","5","12","1.0"
"Clone715.java","33","33","        System.out.print (""0"");","1","31","1.0"
"Clone715.java","34","34","    }","1","5","1.0"
"Clone715.java","35","35","    returnHex (decimal);","1","24","2.0"
"Clone715.java","36","36","    decimal /= 16;","1","4","2.0"
"Clone715.java","36","36","decimal /= 16;","4","18","1.0"
"Clone732.java","9","9","HttpServletRequest req = (HttpServletRequest) request;","4","58","1.0"
"Clone732.java","10","10","    if (req.getHeader (""x-dawson-nonce"") == null || req.getHeader (""x-dawson-signature"") == null) {","1","99","-2.0"
"Clone732.java","11","11","        HttpServletResponse httpResponse = (HttpServletResponse) response;","1","74","-2.0"
"Clone732.java","12","12","        httpResponse.setContentType (""application/json"");","1","57","-2.0"
"Clone732.java","13","13","        httpResponse.sendError (HttpServletResponse.SC_BAD_REQUEST, ""Required headers not specified in the request"");","1","117","-2.0"
"Clone732.java","14","14","        return;","1","15","-2.0"
"Clone732.java","15","15","    }","1","5","-2.0"
"Clone732.java","16","16","    chain.doFilter (request, response);","1","4","-2.0"
"Clone732.java","16","16","    chain.doFilter (request, response);","4","39","1.0"
"Clone732.java","20","20","logger.info (""checking client id in filter"");","4","49","-1.0"
"Clone732.java","21","21","HttpServletRequest request = (HttpServletRequest) arg0;","4","59","1.0"
"Clone732.java","22","22","    String clientId = request.getHeader (""clientId"");","1","53","-2.0"
"Clone732.java","23","23","    if (StringUtils.isNotEmpty (clientId)) {","1","44","-2.0"
"Clone732.java","24","24","        chain.doFilter (request, response);","1","8","-2.0"
"Clone732.java","24","24","        chain.doFilter (request, response);","8","43","1.0"
"Clone732.java","25","25","    } else {","1","12","-2.0"
"Clone732.java","26","26","        logger.error (""client id missing."");","1","44","-2.0"
"Clone732.java","27","27","    }","1","5","-2.0"
"Clone240.java","9","9","    int [] count = new int [X];","1","4","2.0"
"Clone240.java","9","9","int [] count = new int [X];","4","31","1.0"
"Clone240.java","10","10","    for (int i = 0;","1","19","2.0"
"Clone240.java","11","11","    i < A.length; i ++) {","1","25","2.0"
"Clone240.java","12","12","        try {","1","8","2.0"
"Clone240.java","12","12","        try {","8","13","1.0"
"Clone240.java","13","13","            count [A [i] - 1] ++;","1","12","2.0"
"Clone240.java","13","13","            count [A [i] - 1] ++;","12","33","2.0"
"Clone240.java","14","14","        } catch (ArrayIndexOutOfBoundsException e) {","1","52","1.0"
"Clone240.java","15","15","        }","1","9","1.0"
"Clone240.java","16","16","        if (i >= X - 1) {","1","25","2.0"
"Clone240.java","17","17","            for (int j = 0;","1","27","2.0"
"Clone240.java","18","18","            j < count.length; j ++) {","1","37","2.0"
"Clone240.java","19","19","                if (count [j] == 0) {","1","37","2.0"
"Clone240.java","20","20","                    break;","1","26","2.0"
"Clone240.java","21","21","                }","1","17","2.0"
"Clone240.java","22","22","                if (j == count.length - 1) {","1","44","2.0"
"Clone240.java","23","23","                    return i;","1","29","2.0"
"Clone240.java","24","24","                }","1","17","2.0"
"Clone240.java","25","25","            }","1","13","2.0"
"Clone240.java","26","26","        }","1","9","2.0"
"Clone240.java","27","27","    }","1","5","2.0"
"Clone240.java","28","28","    return - 1;","1","15","2.0"
"Clone240.java","32","32","    Set < Integer > leaves = new HashSet < > ();","1","4","2.0"
"Clone240.java","32","32","Set < Integer > leaves = new HashSet < > ();","4","48","1.0"
"Clone240.java","33","33","    for (int i = 0;","1","19","2.0"
"Clone240.java","34","34","    i < A.length; i ++) {","1","25","2.0"
"Clone240.java","35","35","        leaves.add (A [i]);","1","27","2.0"
"Clone240.java","36","36","        if (leaves.contains (X) && leaves.size () == X) return i;","1","65","2.0"
"Clone240.java","37","37","    }","1","5","2.0"
"Clone240.java","38","38","    return - 1;","1","15","2.0"
"Clone738.java","32","32","        return currentLine [currentLineReadPos --];","1","7","2.0"
"Clone738.java","32","32","        return currentLine [currentLineReadPos --];","7","51","2.0"
"Clone738.java","33","33","    }","1","5","2.0"
"Clone738.java","34","34","    return 0;","1","4","2.0"
"Clone738.java","34","34","    return 0;","4","13","1.0"
"Clone738.java","9","9","    if (currentPos < currentLineEnd) {","1","4","2.0"
"Clone738.java","9","9","    if (currentPos < currentLineEnd) {","4","38","1.0"
"Clone738.java","10","10","        in.seek (currentPos ++);","1","32","2.0"
"Clone738.java","11","11","        int readByte = in.readByte ();","1","38","2.0"
"Clone738.java","12","12","        return readByte;","1","8","2.0"
"Clone738.java","12","12","        return readByte;","8","24","1.0"
"Clone738.java","13","13","    } else if (currentPos < 0) {","1","4","2.0"
"Clone738.java","13","13","    } else if (currentPos < 0) {","4","5","1.0"
"Clone738.java","13","13","    } else if (currentPos < 0) {","5","32","2.0"
"Clone738.java","14","14","        return - 1;","1","19","2.0"
"Clone738.java","15","15","    } else {","1","12","2.0"
"Clone738.java","16","16","        findPrevLine ();","1","8","2.0"
"Clone738.java","16","16","        findPrevLine ();","8","24","2.0"
"Clone738.java","17","17","        return read ();","1","8","2.0"
"Clone738.java","17","17","        return read ();","8","23","2.0"
"Clone738.java","18","18","    }","1","5","2.0"
"Clone738.java","22","22","    if (currentFilePos <= 0 && currentBufferPos < 0 && currentLineReadPos < 0) {","1","4","2.0"
"Clone738.java","22","22","    if (currentFilePos <= 0 && currentBufferPos < 0 && currentLineReadPos < 0) {","4","8","1.0"
"Clone738.java","22","22","    if (currentFilePos <= 0 && currentBufferPos < 0 && currentLineReadPos < 0) {","8","51","1.0"
"Clone738.java","22","22","    if (currentFilePos <= 0 && currentBufferPos < 0 && currentLineReadPos < 0) {","51","77","2.0"
"Clone738.java","22","22","    if (currentFilePos <= 0 && currentBufferPos < 0 && currentLineReadPos < 0) {","77","78","1.0"
"Clone738.java","22","22","    if (currentFilePos <= 0 && currentBufferPos < 0 && currentLineReadPos < 0) {","78","80","2.0"
"Clone738.java","23","23","        return - 1;","1","19","2.0"
"Clone738.java","24","24","    }","1","5","2.0"
"Clone738.java","25","25","    if (! lineBuffered) {","1","4","2.0"
"Clone738.java","25","25","    if (! lineBuffered) {","4","25","1.0"
"Clone738.java","26","26","        fillLineBuffer ();","1","8","2.0"
"Clone738.java","26","26","        fillLineBuffer ();","8","26","2.0"
"Clone738.java","27","27","    }","1","3","2.0"
"Clone738.java","27","27","    }","3","5","1.0"
"Clone738.java","28","28","    if (lineBuffered) {","1","23","1.0"
"Clone738.java","29","29","        if (currentLineReadPos == 0) {","1","38","1.0"
"Clone738.java","30","30","            lineBuffered = false;","1","33","1.0"
"Clone738.java","31","31","        }","1","9","1.0"
"Clone806.java","9","9","    SwingUtilities.invokeLater (new Runnable () {","1","49","-2.0"
"Clone806.java","10","10","        @Override","1","17","-2.0"
"Clone806.java","11","11","        public void run () {","1","28","-2.0"
"Clone806.java","12","12","            new Mail ().initUI ();","1","34","-2.0"
"Clone806.java","13","13","        }}","1","10","-2.0"
"Clone806.java","14","14","    );","1","6","-2.0"
"Clone806.java","18","18","    JFrame frame = new JFrame (""New Message"");","1","4","-2.0"
"Clone806.java","18","18","JFrame frame = new JFrame (""New Message"");","4","46","-1.0"
"Clone806.java","19","19","    frame.setSize (100, 100);","1","29","-2.0"
"Clone806.java","20","20","    frame.setDefaultCloseOperation (JFrame.EXIT_ON_CLOSE);","1","58","-2.0"
"Clone806.java","21","21","    JTextArea textArea = new JTextArea ();","1","42","-2.0"
"Clone806.java","22","22","    frame.add (textArea, BorderLayout.CENTER);","1","46","-2.0"
"Clone806.java","23","23","    JPanel list = new JPanel ();","1","32","-2.0"
"Clone806.java","24","24","    list.setLayout (new BoxLayout (list, BoxLayout.Y_AXIS));","1","60","-2.0"
"Clone806.java","25","25","    frame.add (list, BorderLayout.NORTH);","1","41","-2.0"
